FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name,ERC20 most sent token type,ERC20_most_rec_token_type,sent_transaction_ratio,incoming_counterparty_density,outgoing_counterparty_density,average_total_value,average_sent_value,average_received_value,created_contract_ratio,erc20_transaction_ratio,erc20_sent_counterparty_density,erc20_received_counterparty_density,activity_hours,log_outgoing_incoming_value_ratio,log_erc20_incoming_outgoing_ratio
0,1790.44,450.56,13445.97,6,6,0,5,2,0.2,10.0,2.615514,0.199528,9.999545,2.614933,0.0,0.0,0.0,12,15.68959511,15.69308421,0.0,0.003489099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.8333333333333334,0.3333333333333333,2.6152232766666668,2.6149325183333336,2.615514035,0.0,0.0,0.0,0.0,224.0995,0.6930360075775114,0.0
0,803.95,112925.21,340383.53,2,3,0,2,2,0.0,6.995,2.333333,6.955496000000001,6.956,6.955748,0.0,0.0,0.0,5,13.911496,7.0,0.0,-6.9114960000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,0.6666666666666666,1.0,4.1822992,6.955748,2.333333333333333,0.0,0.0,0.0,0.0,5673.0588333333335,1.0943889065414751,0.0
0,18649.44,15420.31,266825.07,11,4,0,3,6,0.195,4.0,1.67375,0.0,1.9,0.759219,0.0,0.0,0.0,15,8.351405032999999,6.695,0.0,-1.6564050330000002,4.0,148.7699492,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,136.515289,37.192487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,UNKNOWN,INS Promo,0.7333333333333333,0.75,0.5454545454545454,1.0030936688666665,0.7592186393636363,1.67375,0.0,0.2666666666666666,0.0,1.0,4447.0845,0.8097781152789844,0.0
0,65.85,32.24,204236.48,2217,1807,0,1471,1205,0.0,799.99874,18.736369,0.0,1100.0,15.276167,0.0,0.0,0.0,4024,33867.26324,33856.6182,0.0,-10.64504551,5.0,4195.406065,4193.352,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2096.676,1048.851516,4193.352,4193.352,4193.352,0.0,0.0,0.0,1.0,3.0,TenXPay,TenXPay,0.5509443339960238,0.8140564471499724,0.5435272891294542,16.82999041749503,15.276167451511052,18.7363686773658,0.0,0.0012425447316103,0.2,0.6,3403.9413333333337,0.6933043758723042,0.6929023512840593
0,181.7,56819.72,286279.03,12,5,0,5,7,0.0,174.995,63.085,0.1,225.0,59.51666700000001,0.0,0.0,0.0,17,714.2,315.425,0.0,-398.775,11.0,255.2313319,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,219.313921,23.202848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,UNKNOWN,SAFE.AD - 20% DISCOUNT UNTIL 1 MAY,0.7058823529411765,1.0,0.5833333333333334,60.56617647058823,59.51666666666667,63.085,0.0,0.6470588235294118,0.0,0.8181818181818182,4771.317166666667,1.183029001447608,0.0
0,23359.72,27049.27,1169229.5,35,13,0,6,23,0.0,972.434,182.498725,0.0,500.0,85.766674,0.0,0.0,0.0,48,3001.833603,2372.483424,0.0,-629.3501786,20.0,95357.7025,96084.93585,0.0,8.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,50000.0,8668.882045,0.0,50000.0,10676.10398,0.0,0.0,0.0,6.0,11.0,Melon,EOS,0.7291666666666666,0.4615384615384615,0.6571428571428571,111.9649380625,85.76667437142858,182.4987249230769,0.0,0.4166666666666667,0.4,0.45,19487.158333333333,0.8176942364414594,0.6969531149920164
0,20827.93,0.0,186707.1,8,1,0,1,2,10.0,10.0,10.0,1.621938,26.0,12.688992,0.0,0.0,0.0,9,101.5119377,10.0,0.0,-91.51193767,1.0,0.031819385,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031819,0.031819,0.031819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNKNOWN,OmiseGO,0.8888888888888888,1.0,0.25,12.3902153,12.6889922125,10.0,0.0,0.1111111111111111,0.0,1.0,3111.7850000000003,2.4115465567491166,0.0
0,4183.18,1470.01,962956.75,181,140,0,57,103,0.0731,117.7,4.007761,0.0,240.0,3.288313,0.0,0.0,0.0,321,595.1846,561.0865,0.0,-34.0981,135.0,2447415.911,2345018.342,0.0,34.0,51.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1051000.0,28458.32455,1e-06,526000.0,47857.51719,0.0,0.0,0.0,25.0,64.0,Friendz Coin,Cybereits Token,0.5638629283489096,0.4071428571428571,0.569060773480663,3.6020906542056075,3.2883127071823206,4.007760714285714,0.0,0.4205607476635514,0.2518518518518518,0.3777777777777777,16049.279166666667,0.7230804547236702,0.672005739383153
0,1969.46,288.59,97419.95,48,10,0,4,13,0.09,99.99,25.810391,0.0,100.0,6.758479,0.0,0.0,0.0,58,324.407,258.1039104,0.0,-66.3030896,27.0,406.7725702,0.000150816,0.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,365.0,20.338629,0.0,5.400000000000001e-05,2.2e-05,0.0,0.0,0.0,2.0,9.0,FunFair,FunFair,0.8275862068965517,0.4,0.2708333333333333,10.043291558620693,6.758479166666667,25.810391040000003,0.0,0.4655172413793103,0.074074074074074,0.2222222222222222,1623.6658333333332,0.8139856582383012,3.707623942474751e-07
0,76.32,74.96,754216.92,3424,6576,2,4848,1129,3.8e-05,12867.39971,21.959042,0.0,9000.0,43.26697,0.0,0.0,0.0,10002,148146.1047,144402.6609,0.0,-3743.443847,579.0,3129376351.0,18694925.79,0.0,137.0,135.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,1553026016.0,11808967.36,0.0,9330000.0,59537.98022000001,0.0,0.0,0.0,7.0,85.0,MKR,DGD,0.3423315336932613,0.7372262773722628,0.3297313084112149,29.24902675464907,43.26696983060747,21.95904210766423,0.0001999600079984,0.0578884223155368,0.236614853195164,0.233160621761658,12570.282,0.7060257192014124,0.005956236409463438
0,26.01,82.8,652.87,6,6,0,5,1,0.77,1.3,1.047658,0.769559,1.299528,1.047197,0.0,0.0,0.0,12,6.283183805,6.28594603,0.0,0.002762225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.8333333333333334,0.1666666666666666,1.04742748625,1.0471973008333333,1.0476576716666666,0.0,0.0,0.0,0.0,10.881166666666669,0.6929274420765494,0.0
0,8174.66,3.43,24534.25,3,3,0,1,1,0.001,0.34,0.147,0.01,0.379654,0.146551,0.0,0.0,0.0,6,0.439653612,0.441,0.0,0.0013463879999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.3333333333333333,0.3333333333333333,0.146775602,0.146551204,0.147,0.0,0.0,0.0,0.0,408.9041666666666,0.6916194972389733,0.0
0,628.48,672.28,4486.98,5,2,0,2,4,0.740937,6.12616,3.433549,0.0,5.0,1.3723459999999998,0.0,0.0,0.0,7,6.86172829,6.86709731,0.0,0.00536902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7142857142857143,1.0,0.8,1.9612608,1.372345658,3.433548655,0.0,0.0,0.0,0.0,74.78299999999999,0.6927561805879545,0.0
0,0.0,0.0,2.5,1,1,0,1,1,0.8548709999999999,0.8548709999999999,0.8548709999999999,0.8538209999999999,0.8538209999999999,0.8538209999999999,0.0,0.0,0.0,2,0.85382138,0.85487138,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.85434638,0.85382138,0.85487138,0.0,0.0,0.0,0.0,0.0416666666666666,0.6925328644338239,0.0
0,0.0,0.0,8873.97,1,1,0,1,1,0.134989,0.134989,0.134989,0.134569,0.134569,0.134569,0.0,0.0,0.0,2,0.13456893,0.13498893,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.13477893,0.13456893,0.13498893,0.0,0.0,0.0,0.0,147.8995,0.6915902861069247,0.0
0,22.94,14237.49,242427.3,17,17,0,1,1,0.017319,0.125315,0.050856,0.002319,0.121958,0.047446,0.0,0.0,0.0,34,0.80657981,0.86455069,0.0,0.05797088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0588235294117647,0.0588235294117647,0.0491508970588235,0.0474458711764705,0.0508559229411764,0.0,0.0,0.0,0.0,4040.455,0.659045684040382,0.0
0,7750.02,59605.36,531093.05,7,8,0,2,5,0.545459,27.48646,6.1445940000000006,0.0,5.693,1.013286,0.0,0.0,0.0,15,7.093,49.1567487,0.0,42.06374870000001,18.0,2640.39347,424.4909721,0.0,2.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1064.624532,165.02459199999996,0.0,424.490972,212.245486,0.0,0.0,0.0,2.0,15.0,Golem,SAFE.AD - 20% DISCOUNT UNTIL 1 MAY,0.4666666666666667,0.25,0.7142857142857143,3.7499832466666665,1.0132857142857143,6.1445935875,0.0,1.2,0.1111111111111111,0.6666666666666666,8851.550833333335,0.13478742811165098,0.14908191854377945
0,621.07,5012.75,93911.63,14,17,4,9,10,0.5,379.0,39.759632,0.0,330.62347,48.273105,0.0,0.0,0.0,35,675.82347,675.9137486000002,0.0,0.090278633,3.0,0.002407524,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.002407,0.0008029999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNKNOWN,iEx.ec Network Token,0.4,0.5294117647058824,0.7142857142857143,38.62106338857144,48.273105,39.75963227058825,0.1142857142857142,0.0857142857142857,0.0,0.6666666666666666,1565.1938333333335,0.6930803956966084,0.0
0,13243.1,38530.77,414518.23,9,8,0,5,6,0.0,1.169147,0.270796,0.0,1.716638,0.421015,0.0,0.0,0.0,17,3.789138127,2.16637118,0.0,-1.622766947,19.0,320.9921798,6.15e-08,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,313.0,17.832898999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,AION,AION,0.5294117647058824,0.625,0.6666666666666666,0.3503240768823529,0.4210153474444444,0.2707963975,0.0,1.1176470588235294,0.0526315789473684,0.2631578947368421,6908.637166666666,1.0112632246231574,1.9159345262687455e-10
0,5815.7,845.41,1040169.4,30,1024,0,1,30,0.20001,2.1578880000000003,0.24501,5.0508510000000015,13.321637,6.696126,0.0,0.0,0.0,1054,200.883777,250.89045640000003,0.0,50.00667943,15.0,3632.662868,0.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1769.979553,242.177525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,UNKNOWN,Tronix,0.0284629981024667,0.0009765625,1.0,0.4286283049335864,6.6961259,0.245010211328125,0.0,0.0142314990512333,0.0,0.7333333333333333,17336.156666666666,0.5881661562366035,0.0
0,1905.13,728.9,240610.1,124,6,0,4,8,0.5,69.995,12.769696,0.0,74.0,0.647486,0.0,0.0,0.0,130,80.28824888,76.61817535,0.0,-3.670073533,8.0,1016.953872,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,600.0,127.119234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,UNKNOWN,XENON,0.953846153846154,0.6666666666666666,0.064516129032258,1.206972494076923,0.6474858780645161,12.769695891666666,0.0,0.0615384615384615,0.0,0.75,4010.1683333333335,0.7168152789319655,0.0
0,24.63,3319.39,10032.05,3,3,0,3,1,0.04,10.805,5.281667,0.038953,10.80458,5.281031,0.0,0.0,0.0,6,15.84309204,15.845,0.0,0.001907957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,0.3333333333333333,5.2813486733333335,5.28103068,5.281666666666667,0.0,0.0,0.0,0.0,167.20083333333332,0.6930869717420663,0.0
0,59.56,24076.63,120621.38,4,5,0,2,2,0.001,0.669937,0.173506,0.00074,0.668866,0.21567,0.0,0.0,0.0,9,0.86268094,0.86753194,0.0,0.0048509999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4444444444444444,0.4,0.5,0.1922458755555555,0.215670235,0.173506388,0.0,0.0,0.0,0.0,2010.3563333333332,0.6903474023576308,0.0
0,0.0,0.0,28803.42,1,1,0,1,1,12.0,12.0,12.0,11.999559,11.999559,11.999559,0.0,0.0,0.0,2,11.999559,12.0,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,11.9997795,11.999559,12.0,0.0,0.0,0.0,0.0,480.057,0.6931288053911229,0.0
0,56814.86,62086.18,294616.95,3,2,0,2,3,0.0,20.0,10.0,4.952493,19.953375,13.301956,0.0,0.0,0.0,5,39.90586873,20.0,0.0,-19.90586873,2.0,3.615281187,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.503014,2.112267,1.807641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,DATAcoin,0.6,1.0,1.0,11.981173746,13.301956243333334,10.0,0.0,0.4,0.0,1.0,4910.2825,1.0970422022272293,0.0
0,2.23,0.0,8.92,4,2,0,2,4,103.561873,1897.438127,1000.5,0.001078,1501.447643,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,1.0,1.0,666.9996855,500.24952825,1000.5,0.0,0.0,0.0,0.0,0.1486666666666666,0.6931467090455913,0.0
0,52.48,287.13,9299.17,24,28,0,13,1,1.761724,2.1609830000000003,2.036327,1.761261,6.328314,2.375185,0.0,0.0,0.0,52,57.00443406,57.01714267,0.0,0.012708609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4615384615384615,0.4642857142857143,0.0416666666666666,2.1927226294230766,2.3751847525,2.0363265239285715,0.0,0.0,0.0,0.0,154.98616666666666,0.6930357288314276,0.0
0,1466.39,44699.56,321695.25,6,7,0,5,2,0.0,23.601366,10.936062,0.0,49.999365,15.753561,0.0,0.0,0.0,13,94.52136494,76.5524362,0.0,-17.96892874,3.0,2000.0,2000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,500.0,1500.0,1000.0,0.0,0.0,0.0,1.0,1.0,Aragon,Aragon,0.4615384615384615,0.7142857142857143,0.3333333333333333,13.159523164615385,15.753560823333332,10.936062314285715,0.0,0.2307692307692307,0.3333333333333333,0.3333333333333333,5361.5875,0.8041191024621096,0.6931471805599453
0,25905.07,1129.25,161076.67,6,5,0,1,2,0.099,27.517666,13.701916,0.002079,27.516406,11.41756,0.0,0.0,0.0,11,68.50535928,68.50958028,0.0,0.004221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5454545454545454,0.2,0.3333333333333333,12.455903596363637,11.41755988,13.701916055999998,0.0,0.0,0.0,0.0,2684.611166666667,0.6931163741749116,0.0
0,3834.85,2945.2,620113.1,121,53,0,18,63,0.0,44.425356,7.878402,0.0,52.0,3.5717830000000004,0.0,0.0,0.0,174,432.1857424,417.5553096,0.0,-14.6304328,91.0,635003.3331,603909.4009,0.0,14.0,32.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,114000.0,14767.519380000002,0.0,114000.0,12581.44585,0.0,0.0,0.0,22.0,34.0,BAT,Cofoundit,0.6954022988505747,0.3396226415094339,0.5206611570247934,4.883569264367816,3.571782995041322,7.878402067924528,0.0,0.5229885057471264,0.1538461538461538,0.3516483516483517,10335.218333333332,0.7105146447645585,0.668359198686415
0,3880.52,1645.59,101238.1,21,12,0,5,12,0.99,8.995,4.114642,0.0,8.0,2.350007,0.0,0.0,0.0,33,49.35013842,49.37569865,0.0,0.025560232,11.0,2894.196767000001,1889.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1000.0,321.577419,0.0,1889.0,944.5,0.0,0.0,0.0,2.0,5.0,TokenCard,Bancor,0.6363636363636364,0.4166666666666667,0.5714285714285714,2.9916920324242424,2.3500065914285715,4.114641554166666,0.0,0.3333333333333333,0.1818181818181818,0.4545454545454545,1687.3016666666667,0.6928883129469339,0.502401485417565
0,21466.84,20051.27,674198.88,23,9,0,5,11,0.0,20.095,6.755565,0.0,19.0,4.835781,0.0,0.0,0.0,32,111.2229715,60.80008333,0.0,-50.42288815,11.0,440.5877629,1.5e-08,0.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,365.0,44.058776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Crypto.com,XENON,0.71875,0.5555555555555556,0.4782608695652174,5.3757204634375,4.835781369565217,6.755564814444444,0.0,0.34375,0.0909090909090909,0.5454545454545454,11236.648,1.0400373480098437,3.4045430361054314e-11
0,1904.23,4621.92,72065.0,16,9,0,9,11,0.01,10.0,1.9476830000000005,0.0,7.0,1.118571,0.0,0.0,0.0,25,17.89714367,17.52914441,0.0,-0.367999256,10.0,483.5530638999999,482.94869960000005,0.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,251.186075,80.592177,0.0,399.52804,120.737175,0.0,0.0,0.0,4.0,5.0,Aragon,Golem,0.64,1.0,0.6875,1.4170515232,1.118571479375,1.9476827122222224,0.0,0.4,0.4,0.6,1201.0833333333333,0.7035892551235259,0.6925220648657038
0,248.61,17068.13,611682.27,1156,19,0,9,72,0.0,600.98832,72.622476,0.0,500.0,1.206055,0.0,0.0,0.0,1175,1394.199349,1379.827042,0.0,-14.37230628,559.0,22892.27349,21687.16163,0.0,8.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5000.0,586.981372,0.0,19999.99986,41.70608,0.0,0.0,0.0,4.0,13.0,CRYPTOPUNKS,CRYPTOPUNKS,0.9838297872340426,0.4736842105263157,0.0622837370242214,2.360873524255319,1.2060548001730105,72.62247589473684,0.0,0.4757446808510638,0.0143112701252236,0.033989266547406,10194.7045,0.6983416761156567,0.666473205280595
0,10154.24,5026.86,1009090.55,87,25,0,10,41,0.0,40.136798,10.501527,0.0,48.0,3.933071,0.0,0.0,0.0,112,342.1772031000001,262.5381628,0.0,-79.63904036,70.0,132059.1029,98179.89698,0.0,15.0,24.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,50000.0,3884.091261,0.0,19900.0,2727.219361,0.0,0.0,0.0,11.0,29.0,Aigang,Nitro,0.7767857142857143,0.4,0.4712643678160919,5.399244338392857,3.933071300000001,10.501526512,0.0,0.625,0.2142857142857142,0.3428571428571428,16818.175833333335,0.834361424178561,0.5558683276954595
0,674.61,221.0,11677.73,16,4,0,2,10,0.01,250.5,63.3775,0.0,250.0,15.825,0.0,0.0,0.0,20,253.2,253.51,0.0,0.31,21.0,18468.63835,0.901333333,0.0,4.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16888.0,1231.242556,0.0,0.9,0.150222,0.0,0.0,0.0,2.0,11.0,UNKNOWN,UNKNOWN,0.8,0.5,0.625,25.3355,15.825,63.3775,0.0,1.05,0.1904761904761904,0.5238095238095238,194.6288333333333,0.692535577845883,4.880226265440196e-05
0,3517.86,7188.55,381840.42,49,30,0,11,22,0.0,790.9994370000002,110.350012,0.0,1060.0,100.90074,0.0,0.0,0.0,79,4944.136269,3310.500353,0.0,-1633.635915,55.0,3482165.455,3480165.208,0.0,5.0,25.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1999998.0,89286.29371,50.0,1999998.0,217510.3255,0.0,0.0,0.0,6.0,26.0,Bancor,Ether Token,0.620253164556962,0.3666666666666666,0.4489795918367347,104.48907116455696,100.90074018367346,110.35001176666668,0.0,0.6962025316455697,0.0909090909090909,0.4545454545454545,6364.007,0.9136757152501289,0.6928599262164302
0,20.41,0.0,102.07,5,1,0,1,4,101.0,101.0,101.0,0.2,69.15464200000001,20.199496,0.0,0.0,0.0,6,100.99748,101.0,0.0,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8333333333333334,1.0,0.8,33.666246666666666,20.199496,101.0,0.0,0.0,0.0,0.0,1.7011666666666665,0.693134705234604,0.0
0,0.0,8831.65,291444.58,0,33,1,5,0,0.0,23.462797,1.402192,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,46.27232361,0.0,46.27232361,1.0,0.527787122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.527787,0.527787,0.527787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNKNOWN,OmiseGO,0.0,0.1515151515151515,0.0,1.3609506944117646,0.0,1.4021916245454549,0.0294117647058823,0.0294117647058823,0.0,1.0,4857.409666666667,0.0,0.0
0,244.78,169.09,16284.15,61,8,0,3,4,0.009559,0.405838,0.121569,0.0,0.3,0.010066,0.0,0.0,0.0,69,0.614,0.97255313,0.0,0.35855313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8840579710144928,0.375,0.0655737704918032,0.0229935236231884,0.0100655737704918,0.12156914125,0.0,0.0,0.0,0.0,271.4025,0.4893943928833104,0.0
0,0.0,0.0,169.87,1,1,0,1,1,0.4494770000000001,0.4494770000000001,0.4494770000000001,0.447277,0.447277,0.447277,0.0,0.0,0.0,2,0.44727692,0.44947692,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.44837692,0.44727692,0.44947692,0.0,0.0,0.0,0.0,2.831166666666667,0.6906968918796433,0.0
0,0.0,0.0,2250.73,1,1,0,1,1,0.86761,0.86761,0.86761,0.8669899999999999,0.8669899999999999,0.8669899999999999,0.0,0.0,0.0,2,0.8669901309999999,0.867610131,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.8673001309999999,0.8669901309999999,0.867610131,0.0,0.0,0.0,0.0,37.512166666666666,0.6927898133691583,0.0
0,408.32,170321.78,341868.53,3,2,0,2,2,0.0,0.46,0.23,0.041,0.4,0.280059,0.0,0.0,0.0,5,0.8401762740000001,0.46,0.0,-0.380176274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,1.0,0.6666666666666666,0.2600352548,0.280058758,0.23,0.0,0.0,0.0,0.0,5697.8088333333335,1.0390286401588795,0.0
0,5801.32,3041.25,614761.98,85,40,0,10,24,0.060587,200.0,18.64848,0.0,100.0,8.995439,0.0,0.0,0.0,125,764.6123200000002,745.9391851,0.0,-18.67313494,24.0,52442.27417,46941.50389,0.0,2.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39441.50389,2497.2511510000004,1.0,39440.50389,15647.16796,0.0,0.0,0.0,2.0,20.0,ZRX,SAFE.AD - 20% DISCOUNT UNTIL 1 MAY,0.68,0.25,0.2823529411764706,12.084412040800002,8.995439058823532,18.6484796275,0.0,0.192,0.0833333333333333,0.6666666666666666,10246.033,0.7055860227253609,0.6392758767112721
0,3.6,0.0,10.8,3,2,0,2,3,437.787303,1563.2126970000004,1000.5,8.511289999999999,1516.455268,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,1.0,1.0,800.399717,666.9995283333334,1000.5,0.0,0.0,0.0,0.0,0.18,0.6931468269866694,0.0
0,0.0,0.0,7.53,1,1,0,1,1,1.0,1.0,1.0,0.996747,0.996747,0.996747,0.0,0.0,0.0,2,0.99674689,1.0,0.0,0.00325311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.998373445,0.99674689,1.0,0.0,0.0,0.0,0.0,0.1255,0.6915193012831605,0.0
0,13.67,40512.33,688942.0,17,17,0,5,3,0.01,69.995,12.28744,0.009515,69.994563,12.28679,0.0,0.0,0.0,34,208.8754299,208.8864824,0.0,0.011052491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.2941176470588235,0.1764705882352941,12.28711506764706,12.286789994117647,12.287440141176472,0.0,0.0,0.0,0.0,11482.366666666669,0.6931207244530764,0.0
